Label, PI value, Time [s], OMP Threads, Iteration No.
Reduced FOR parallel Execution, 3.141593, 0.021933, 84, 5
Reduced FOR parallel Execution, 3.141593, 0.022297, 85, 5
Reduced FOR parallel Execution, 3.141593, 0.021638, 86, 5
Reduced FOR parallel Execution, 3.141593, 0.021252, 87, 5
Reduced FOR parallel Execution, 3.141593, 0.021329, 88, 5
Reduced FOR parallel Execution, 3.141593, 0.021452, 89, 5
Reduced FOR parallel Execution, 3.141593, 0.020938, 90, 5
Reduced FOR parallel Execution, 3.141593, 0.020473, 91, 5
Reduced FOR parallel Execution, 3.141593, 0.020429, 92, 5
Reduced FOR parallel Execution, 3.141593, 0.020138, 93, 5
Reduced FOR parallel Execution, 3.141593, 0.020609, 94, 5
Reduced FOR parallel Execution, 3.141593, 0.020011, 95, 5
Reduced FOR parallel Execution, 3.141593, 0.020212, 96, 5
Reduced FOR parallel Execution, 3.141593, 0.020093, 97, 5
Reduced FOR parallel Execution, 3.141593, 0.019431, 98, 5
Reduced FOR parallel Execution, 3.141593, 0.019283, 99, 5
Reduced FOR parallel Execution, 3.141593, 0.019587, 100, 5
Reduced FOR parallel Execution, 3.141593, 0.019181, 101, 5
Reduced FOR parallel Execution, 3.141593, 0.019082, 102, 5
Reduced FOR parallel Execution, 3.141593, 0.018777, 103, 5
Reduced FOR parallel Execution, 3.141593, 0.018766, 104, 5
Reduced FOR parallel Execution, 3.141593, 0.018961, 105, 5
Reduced FOR parallel Execution, 3.141593, 0.018831, 106, 5
Reduced FOR parallel Execution, 3.141593, 0.018612, 107, 5
Reduced FOR parallel Execution, 3.141593, 0.018064, 108, 5
Reduced FOR parallel Execution, 3.141593, 0.018565, 109, 5
Reduced FOR parallel Execution, 3.141593, 0.018038, 110, 5
Reduced FOR parallel Execution, 3.141593, 0.018295, 111, 5
Reduced FOR parallel Execution, 3.141593, 0.018445, 112, 5
Reduced FOR parallel Execution, 3.141593, 0.017634, 113, 5
Reduced FOR parallel Execution, 3.141593, 0.017806, 114, 5
Reduced FOR parallel Execution, 3.141593, 0.017550, 115, 5
Reduced FOR parallel Execution, 3.141593, 0.017217, 116, 5
Reduced FOR parallel Execution, 3.141593, 0.017335, 117, 5
Reduced FOR parallel Execution, 3.141593, 0.016936, 118, 5
Reduced FOR parallel Execution, 3.141593, 0.017120, 119, 5
Reduced FOR parallel Execution, 3.141593, 0.016882, 120, 5
Reduced FOR parallel Execution, 3.141593, 0.016780, 121, 5
Reduced FOR parallel Execution, 3.141593, 0.016452, 122, 5
Reduced FOR parallel Execution, 3.141593, 0.016587, 123, 5
Reduced FOR parallel Execution, 3.141593, 0.016572, 124, 5
Reduced FOR parallel Execution, 3.141593, 0.016330, 125, 5
Reduced FOR parallel Execution, 3.141593, 0.016185, 126, 5
Reduced FOR parallel Execution, 3.141593, 0.016109, 127, 5
Reduced FOR parallel Execution, 3.141593, 0.015910, 128, 5
Label, PI value, Time [s], OMP Threads, Iteration No.
Serial Execution, 3.141593, 1.734271, 1, 6
Simple Parallel execution, 3.166136, 1.736109, 1, 6
Simple Parallel execution, 3.166136, 2.808242, 2, 6
Simple Parallel execution, 3.166136, 1.864151, 3, 6
Simple Parallel execution, 3.166136, 1.434405, 4, 6
Simple Parallel execution, 3.166136, 1.647380, 5, 6
Simple Parallel execution, 3.166136, 1.747630, 6, 6
Simple Parallel execution, 3.166136, 1.963324, 7, 6
Simple Parallel execution, 3.166136, 2.168036, 8, 6
Simple Parallel execution, 3.166136, 2.239165, 9, 6
Simple Parallel execution, 3.166136, 2.273813, 10, 6
Simple Parallel execution, 3.166136, 2.113121, 11, 6
Simple Parallel execution, 3.166136, 1.951782, 12, 6
Simple Parallel execution, 3.166136, 1.786232, 13, 6
Simple Parallel execution, 3.166136, 1.660369, 14, 6
Simple Parallel execution, 3.166136, 1.560929, 15, 6
Simple Parallel execution, 3.166136, 1.414065, 16, 6
Simple Parallel execution, 3.166136, 1.315233, 17, 6
Simple Parallel execution, 3.166136, 1.225201, 18, 6
Simple Parallel execution, 3.166136, 1.183990, 19, 6
Simple Parallel execution, 3.166136, 1.173824, 20, 6
Simple Parallel execution, 3.166136, 1.110926, 21, 6
Simple Parallel execution, 3.166136, 1.062448, 22, 6
Simple Parallel execution, 3.166136, 1.005736, 23, 6
Simple Parallel execution, 3.166136, 0.973749, 24, 6
Simple Parallel execution, 3.166136, 0.926508, 25, 6
Simple Parallel execution, 3.166136, 0.897563, 26, 6
Simple Parallel execution, 3.166136, 0.867695, 27, 6
Simple Parallel execution, 3.166136, 0.838455, 28, 6
Simple Parallel execution, 3.166136, 0.809553, 29, 6
Simple Parallel execution, 3.166136, 0.780423, 30, 6
Simple Parallel execution, 3.166136, 0.759160, 31, 6
Simple Parallel execution, 3.166136, 0.734720, 32, 6
Simple Parallel execution, 3.166136, 0.706902, 33, 6
Simple Parallel execution, 3.166136, 0.681241, 34, 6
Simple Parallel execution, 3.166136, 0.668728, 35, 6
Simple Parallel execution, 3.166136, 0.646368, 36, 6
Simple Parallel execution, 3.166136, 0.632925, 37, 6
Simple Parallel execution, 3.166136, 0.614651, 38, 6
Simple Parallel execution, 3.166136, 0.641345, 39, 6
Simple Parallel execution, 3.166136, 0.585625, 40, 6
Simple Parallel execution, 3.166136, 0.611624, 41, 6
Simple Parallel execution, 3.166136, 0.552253, 42, 6
Simple Parallel execution, 3.166136, 0.532781, 43, 6
Simple Parallel execution, 3.166136, 0.523613, 44, 6
Simple Parallel execution, 3.166136, 0.516324, 45, 6
Simple Parallel execution, 3.166136, 0.501515, 46, 6
Simple Parallel execution, 3.166136, 0.487158, 47, 6
Simple Parallel execution, 3.166136, 0.487846, 48, 6
Simple Parallel execution, 3.166136, 0.477290, 49, 6
Simple Parallel execution, 3.166136, 0.478285, 50, 6
Simple Parallel execution, 3.166136, 0.473844, 51, 6
Simple Parallel execution, 3.166136, 0.462227, 52, 6
Simple Parallel execution, 3.166136, 0.448981, 53, 6
Simple Parallel execution, 3.166136, 0.440862, 54, 6
Simple Parallel execution, 3.166136, 0.434654, 55, 6
Simple Parallel execution, 3.166136, 0.418213, 56, 6
Simple Parallel execution, 3.166136, 0.411830, 57, 6
Simple Parallel execution, 3.166136, 0.413318, 58, 6
Simple Parallel execution, 3.166136, 0.399682, 59, 6
Simple Parallel execution, 3.166136, 0.391791, 60, 6
Simple Parallel execution, 3.166136, 0.386370, 61, 6
Simple Parallel execution, 3.166136, 0.379532, 62, 6
Simple Parallel execution, 3.166136, 0.371923, 63, 6
Simple Parallel execution, 3.166136, 0.359693, 64, 6
Simple Parallel execution, 3.166136, 0.351865, 65, 6
Simple Parallel execution, 3.166136, 0.351044, 66, 6
Simple Parallel execution, 3.166136, 0.356589, 67, 6
Simple Parallel execution, 3.166136, 0.348969, 68, 6
Simple Parallel execution, 3.166136, 0.335054, 69, 6
Simple Parallel execution, 3.166136, 0.332539, 70, 6
Simple Parallel execution, 3.166136, 0.325674, 71, 6
Simple Parallel execution, 3.166136, 0.329583, 72, 6
Simple Parallel execution, 3.166136, 0.320705, 73, 6
Simple Parallel execution, 3.166136, 0.314691, 74, 6
Simple Parallel execution, 3.166136, 0.315098, 75, 6
Simple Parallel execution, 3.166136, 0.307323, 76, 6
Simple Parallel execution, 3.166136, 0.302714, 77, 6
Simple Parallel execution, 3.166136, 0.297691, 78, 6
Simple Parallel execution, 3.166136, 0.293872, 79, 6
Simple Parallel execution, 3.166136, 0.333225, 80, 6
Simple Parallel execution, 3.166136, 0.361528, 81, 6
Simple Parallel execution, 3.166136, 0.404094, 82, 6
Simple Parallel execution, 3.166136, 0.400889, 83, 6
Simple Parallel execution, 3.166136, 0.396971, 84, 6
Simple Parallel execution, 3.166136, 0.390201, 85, 6
Simple Parallel execution, 3.166136, 0.388164, 86, 6
Simple Parallel execution, 3.166136, 0.380061, 87, 6
Simple Parallel execution, 3.166136, 0.375654, 88, 6
Simple Parallel execution, 3.166136, 0.374898, 89, 6
Simple Parallel execution, 3.166136, 0.370913, 90, 6
Simple Parallel execution, 3.166136, 0.365194, 91, 6
Simple Parallel execution, 3.166136, 0.362513, 92, 6
Simple Parallel execution, 3.166136, 0.358133, 93, 6
Simple Parallel execution, 3.166136, 0.354418, 94, 6
Simple Parallel execution, 3.166136, 0.350180, 95, 6
Simple Parallel execution, 3.166136, 0.344672, 96, 6
Simple Parallel execution, 3.166136, 0.336999, 97, 6
Simple Parallel execution, 3.166136, 0.331075, 98, 6
Simple Parallel execution, 3.166136, 0.338302, 99, 6
Simple Parallel execution, 3.166136, 0.323459, 100, 6
Simple Parallel execution, 3.166136, 0.321073, 101, 6
Simple Parallel execution, 3.166136, 0.317258, 102, 6
Simple Parallel execution, 3.166136, 0.317603, 103, 6
Simple Parallel execution, 3.166136, 0.312938, 104, 6
Simple Parallel execution, 3.166136, 0.308735, 105, 6
Simple Parallel execution, 3.166136, 0.305580, 106, 6
Simple Parallel execution, 3.166136, 0.303772, 107, 6
Simple Parallel execution, 3.166136, 0.303692, 108, 6
Simple Parallel execution, 3.166136, 0.305700, 109, 6
Simple Parallel execution, 3.166136, 0.316961, 110, 6
Simple Parallel execution, 3.166136, 0.319163, 111, 6
Simple Parallel execution, 3.166136, 0.314336, 112, 6
Simple Parallel execution, 3.166136, 0.312042, 113, 6
Simple Parallel execution, 3.166136, 0.311218, 114, 6
Simple Parallel execution, 3.166136, 0.303176, 115, 6
Simple Parallel execution, 3.166136, 0.310151, 116, 6
Simple Parallel execution, 3.166136, 0.309193, 117, 6
Simple Parallel execution, 3.166136, 0.294908, 118, 6
Simple Parallel execution, 3.166136, 0.286299, 119, 6
Simple Parallel execution, 3.166136, 0.284667, 120, 6
Simple Parallel execution, 3.166136, 0.282242, 121, 6
Simple Parallel execution, 3.166136, 0.279548, 122, 6
Simple Parallel execution, 3.166136, 0.441446, 123, 6
Simple Parallel execution, 3.166136, 0.507991, 124, 6
Simple Parallel execution, 3.166136, 0.551781, 125, 6
Simple Parallel execution, 3.166136, 0.753664, 126, 6
Simple Parallel execution, 3.166136, 0.877199, 127, 6
Simple Parallel execution, 3.141593, 1.163737, 128, 6
Padded Parallel Execution, 3.166136, 1.740557, 1, 6
Padded Parallel Execution, 3.166136, 0.878565, 2, 6
Padded Parallel Execution, 3.166136, 0.581139, 3, 6
Padded Parallel Execution, 3.166136, 0.436089, 4, 6
Padded Parallel Execution, 3.166136, 0.349386, 5, 6
Padded Parallel Execution, 3.166136, 0.292447, 6, 6
Padded Parallel Execution, 3.166136, 0.250690, 7, 6
Padded Parallel Execution, 3.166136, 0.218930, 8, 6
Padded Parallel Execution, 3.166136, 0.196277, 9, 6
Padded Parallel Execution, 3.166136, 0.175617, 10, 6
Padded Parallel Execution, 3.166136, 0.159085, 11, 6
Padded Parallel Execution, 3.166136, 0.146704, 12, 6
Padded Parallel Execution, 3.166136, 0.135274, 13, 6
Padded Parallel Execution, 3.166136, 0.125176, 14, 6
Padded Parallel Execution, 3.166136, 0.116789, 15, 6
Padded Parallel Execution, 3.166136, 0.109953, 16, 6
Padded Parallel Execution, 3.166136, 0.102898, 17, 6
Padded Parallel Execution, 3.166136, 0.097324, 18, 6
Padded Parallel Execution, 3.166136, 0.092418, 19, 6
Padded Parallel Execution, 3.166136, 0.088298, 20, 6
Padded Parallel Execution, 3.166136, 0.083588, 21, 6
Padded Parallel Execution, 3.166136, 0.080064, 22, 6
Padded Parallel Execution, 3.166136, 0.076482, 23, 6
Padded Parallel Execution, 3.166136, 0.073460, 24, 6
Padded Parallel Execution, 3.166136, 0.070731, 25, 6
Padded Parallel Execution, 3.166136, 0.067710, 26, 6
Padded Parallel Execution, 3.166136, 0.065795, 27, 6
Padded Parallel Execution, 3.166136, 0.063859, 28, 6
Padded Parallel Execution, 3.166136, 0.061114, 29, 6
Padded Parallel Execution, 3.166136, 0.059015, 30, 6
Padded Parallel Execution, 3.166136, 0.056765, 31, 6
Padded Parallel Execution, 3.166136, 0.056562, 32, 6
Padded Parallel Execution, 3.166136, 0.054756, 33, 6
Padded Parallel Execution, 3.166136, 0.052523, 34, 6
Padded Parallel Execution, 3.166136, 0.050912, 35, 6
Padded Parallel Execution, 3.166136, 0.050353, 36, 6
Padded Parallel Execution, 3.166136, 0.050264, 37, 6
Padded Parallel Execution, 3.166136, 0.047327, 38, 6
Padded Parallel Execution, 3.166136, 0.047008, 39, 6
Padded Parallel Execution, 3.166136, 0.046347, 40, 6
Padded Parallel Execution, 3.166136, 0.044546, 41, 6
Padded Parallel Execution, 3.166136, 0.042415, 42, 6
Padded Parallel Execution, 3.166136, 0.041454, 43, 6
Padded Parallel Execution, 3.166136, 0.040605, 44, 6
Padded Parallel Execution, 3.166136, 0.039520, 45, 6
Padded Parallel Execution, 3.166136, 0.038927, 46, 6
Padded Parallel Execution, 3.166136, 0.038716, 47, 6
Padded Parallel Execution, 3.166136, 0.037947, 48, 6
Padded Parallel Execution, 3.166136, 0.037092, 49, 6
Padded Parallel Execution, 3.166136, 0.036363, 50, 6
Padded Parallel Execution, 3.166136, 0.035487, 51, 6
Padded Parallel Execution, 3.166136, 0.034135, 52, 6
Padded Parallel Execution, 3.166136, 0.034267, 53, 6
Padded Parallel Execution, 3.166136, 0.032902, 54, 6
Padded Parallel Execution, 3.166136, 0.032425, 55, 6
Padded Parallel Execution, 3.166136, 0.032683, 56, 6
Padded Parallel Execution, 3.166136, 0.030984, 57, 6
Padded Parallel Execution, 3.166136, 0.031818, 58, 6
Padded Parallel Execution, 3.166136, 0.031623, 59, 6
Padded Parallel Execution, 3.166136, 0.030439, 60, 6
Padded Parallel Execution, 3.166136, 0.030831, 61, 6
Padded Parallel Execution, 3.166136, 0.029426, 62, 6
Padded Parallel Execution, 3.166136, 0.030552, 63, 6
Padded Parallel Execution, 3.166136, 0.028726, 64, 6
Padded Parallel Execution, 3.166136, 0.028336, 65, 6
Padded Parallel Execution, 3.166136, 0.029105, 66, 6
Padded Parallel Execution, 3.166136, 0.027327, 67, 6
Padded Parallel Execution, 3.166136, 0.028326, 68, 6
Padded Parallel Execution, 3.166136, 0.026882, 69, 6
Padded Parallel Execution, 3.166136, 0.028831, 70, 6
Padded Parallel Execution, 3.166136, 0.026439, 71, 6
Padded Parallel Execution, 3.166136, 0.027287, 72, 6
Padded Parallel Execution, 3.166136, 0.027145, 73, 6
Padded Parallel Execution, 3.166136, 0.026374, 74, 6
Padded Parallel Execution, 3.166136, 0.026434, 75, 6
Padded Parallel Execution, 3.166136, 0.025199, 76, 6
Padded Parallel Execution, 3.166136, 0.025463, 77, 6
Padded Parallel Execution, 3.166136, 0.024973, 78, 6
Padded Parallel Execution, 3.166136, 0.024617, 79, 6
Padded Parallel Execution, 3.166136, 0.025795, 80, 6
Padded Parallel Execution, 3.166136, 0.024149, 81, 6
Padded Parallel Execution, 3.166136, 0.025404, 82, 6
Padded Parallel Execution, 3.166136, 0.025141, 83, 6
Padded Parallel Execution, 3.166136, 0.023948, 84, 6
Padded Parallel Execution, 3.166136, 0.024427, 85, 6
Padded Parallel Execution, 3.166136, 0.022894, 86, 6
Padded Parallel Execution, 3.166136, 0.023000, 87, 6
Padded Parallel Execution, 3.166136, 0.022620, 88, 6
Padded Parallel Execution, 3.166136, 0.023051, 89, 6
Padded Parallel Execution, 3.166136, 0.022430, 90, 6
Padded Parallel Execution, 3.166136, 0.022912, 91, 6
Padded Parallel Execution, 3.166136, 0.021832, 92, 6
Padded Parallel Execution, 3.166136, 0.022280, 93, 6
Padded Parallel Execution, 3.166136, 0.022766, 94, 6
Padded Parallel Execution, 3.166136, 0.021595, 95, 6
Padded Parallel Execution, 3.166136, 0.021206, 96, 6
Padded Parallel Execution, 3.166136, 0.021131, 97, 6
Padded Parallel Execution, 3.166136, 0.020650, 98, 6
Padded Parallel Execution, 3.166136, 0.020895, 99, 6
Padded Parallel Execution, 3.166136, 0.020748, 100, 6
Padded Parallel Execution, 3.166136, 0.020650, 101, 6
Padded Parallel Execution, 3.166136, 0.019945, 102, 6
Padded Parallel Execution, 3.166136, 0.020705, 103, 6
Padded Parallel Execution, 3.166136, 0.019770, 104, 6
Padded Parallel Execution, 3.166136, 0.019346, 105, 6
Padded Parallel Execution, 3.166136, 0.019931, 106, 6
Padded Parallel Execution, 3.166136, 0.018925, 107, 6
Padded Parallel Execution, 3.166136, 0.019244, 108, 6
Padded Parallel Execution, 3.166136, 0.019136, 109, 6
Padded Parallel Execution, 3.166136, 0.018804, 110, 6
Padded Parallel Execution, 3.166136, 0.018692, 111, 6
Padded Parallel Execution, 3.166136, 0.018712, 112, 6
Padded Parallel Execution, 3.166136, 0.018241, 113, 6
Padded Parallel Execution, 3.166136, 0.018623, 114, 6
Padded Parallel Execution, 3.166136, 0.017888, 115, 6
Padded Parallel Execution, 3.166136, 0.019000, 116, 6
Padded Parallel Execution, 3.166136, 0.017965, 117, 6
Padded Parallel Execution, 3.166136, 0.017312, 118, 6
Padded Parallel Execution, 3.166136, 0.017140, 119, 6
Padded Parallel Execution, 3.166136, 0.017811, 120, 6
Padded Parallel Execution, 3.166136, 0.016931, 121, 6
Padded Parallel Execution, 3.166136, 0.017084, 122, 6
Padded Parallel Execution, 3.166136, 0.016611, 123, 6
Padded Parallel Execution, 3.166136, 0.017224, 124, 6
Padded Parallel Execution, 3.166136, 0.016479, 125, 6
Padded Parallel Execution, 3.166136, 0.016968, 126, 6
Padded Parallel Execution, 3.166136, 0.016186, 127, 6
Padded Parallel Execution, 3.166136, 0.016246, 128, 6
Critical Parallel Execution, 3.141593, 1.739337, 1, 6
Critical Parallel Execution, 3.141593, 1.730907, 2, 6
Critical Parallel Execution, 3.141593, 1.733507, 3, 6
Critical Parallel Execution, 3.141593, 1.726902, 4, 6
Critical Parallel Execution, 3.141593, 1.724624, 5, 6
Critical Parallel Execution, 3.141593, 1.723073, 6, 6
Critical Parallel Execution, 3.141593, 1.724693, 7, 6
Critical Parallel Execution, 3.141593, 1.723865, 8, 6
Critical Parallel Execution, 3.141593, 1.723468, 9, 6
Critical Parallel Execution, 3.141593, 1.725565, 10, 6
Critical Parallel Execution, 3.141593, 1.723179, 11, 6
Critical Parallel Execution, 3.141593, 1.727356, 12, 6
Critical Parallel Execution, 3.141593, 1.726345, 13, 6
Critical Parallel Execution, 3.141593, 1.732269, 14, 6
Critical Parallel Execution, 3.141593, 1.730282, 15, 6
Critical Parallel Execution, 3.141593, 1.729297, 16, 6
Critical Parallel Execution, 3.141593, 1.730939, 17, 6
Critical Parallel Execution, 3.141593, 1.732578, 18, 6
Critical Parallel Execution, 3.141593, 1.724302, 19, 6
Critical Parallel Execution, 3.141593, 1.724130, 20, 6
Critical Parallel Execution, 3.141593, 1.724766, 21, 6
Critical Parallel Execution, 3.141593, 1.723708, 22, 6
Critical Parallel Execution, 3.141593, 1.724196, 23, 6
Critical Parallel Execution, 3.141593, 1.724451, 24, 6
Critical Parallel Execution, 3.141593, 1.724855, 25, 6
Critical Parallel Execution, 3.141593, 1.724135, 26, 6
Critical Parallel Execution, 3.141593, 1.724678, 27, 6
Critical Parallel Execution, 3.141593, 1.724833, 28, 6
Critical Parallel Execution, 3.141593, 1.725403, 29, 6
Critical Parallel Execution, 3.141593, 1.725301, 30, 6
Critical Parallel Execution, 3.141593, 1.724472, 31, 6
Critical Parallel Execution, 3.141593, 1.724896, 32, 6
Critical Parallel Execution, 3.141593, 1.725743, 33, 6
Critical Parallel Execution, 3.141593, 1.725284, 34, 6
Critical Parallel Execution, 3.141593, 1.725418, 35, 6
Critical Parallel Execution, 3.141593, 1.725525, 36, 6
Critical Parallel Execution, 3.141593, 1.725815, 37, 6
Critical Parallel Execution, 3.141593, 1.725552, 38, 6
Critical Parallel Execution, 3.141593, 1.725904, 39, 6
Critical Parallel Execution, 3.141593, 1.725664, 40, 6
Critical Parallel Execution, 3.141593, 1.726191, 41, 6
Critical Parallel Execution, 3.141593, 1.726360, 42, 6
Critical Parallel Execution, 3.141593, 1.727106, 43, 6
Critical Parallel Execution, 3.141593, 1.726736, 44, 6
Critical Parallel Execution, 3.141593, 1.726630, 45, 6
Critical Parallel Execution, 3.141593, 1.725891, 46, 6
Critical Parallel Execution, 3.141593, 1.726352, 47, 6
Critical Parallel Execution, 3.141593, 1.727045, 48, 6
Critical Parallel Execution, 3.141593, 1.727486, 49, 6
Critical Parallel Execution, 3.141593, 1.726887, 50, 6
Critical Parallel Execution, 3.141593, 1.726625, 51, 6
Critical Parallel Execution, 3.141593, 1.727432, 52, 6
Critical Parallel Execution, 3.141593, 1.728279, 53, 6
Critical Parallel Execution, 3.141593, 1.727670, 54, 6
Critical Parallel Execution, 3.141593, 1.726950, 55, 6
Critical Parallel Execution, 3.141593, 1.727548, 56, 6
Critical Parallel Execution, 3.141593, 1.726481, 57, 6
Critical Parallel Execution, 3.141593, 1.726324, 58, 6
Critical Parallel Execution, 3.141593, 1.727089, 59, 6
Critical Parallel Execution, 3.141593, 1.727160, 60, 6
Critical Parallel Execution, 3.141593, 1.736725, 61, 6
Critical Parallel Execution, 3.141593, 1.726400, 62, 6
Critical Parallel Execution, 3.141593, 1.727236, 63, 6
Critical Parallel Execution, 3.141593, 1.727475, 64, 6
Critical Parallel Execution, 3.141593, 1.739992, 65, 6
Critical Parallel Execution, 3.141593, 1.726177, 66, 6
Critical Parallel Execution, 3.141593, 1.726132, 67, 6
Critical Parallel Execution, 3.141593, 1.725992, 68, 6
Critical Parallel Execution, 3.141593, 1.726530, 69, 6
Critical Parallel Execution, 3.141593, 1.727084, 70, 6
Critical Parallel Execution, 3.141593, 1.726375, 71, 6
Critical Parallel Execution, 3.141593, 1.727145, 72, 6
Critical Parallel Execution, 3.141593, 1.726612, 73, 6
Critical Parallel Execution, 3.141593, 1.726854, 74, 6
Critical Parallel Execution, 3.141593, 1.730166, 75, 6
Critical Parallel Execution, 3.141593, 1.726618, 76, 6
Critical Parallel Execution, 3.141593, 1.727957, 77, 6
Critical Parallel Execution, 3.141593, 1.735662, 78, 6
Critical Parallel Execution, 3.141593, 1.738523, 79, 6
Critical Parallel Execution, 3.141593, 1.773393, 80, 6
Critical Parallel Execution, 3.141593, 1.772211, 81, 6
Critical Parallel Execution, 3.141593, 1.784757, 82, 6
Critical Parallel Execution, 3.141593, 1.790535, 83, 6
Critical Parallel Execution, 3.141593, 1.799848, 84, 6
Critical Parallel Execution, 3.141593, 1.796809, 85, 6
Critical Parallel Execution, 3.141593, 1.799804, 86, 6
Critical Parallel Execution, 3.141593, 1.808484, 87, 6
Critical Parallel Execution, 3.141593, 1.811150, 88, 6
Critical Parallel Execution, 3.141593, 1.810467, 89, 6
Critical Parallel Execution, 3.141593, 1.815876, 90, 6
Critical Parallel Execution, 3.141593, 1.813498, 91, 6
Critical Parallel Execution, 3.141593, 1.824230, 92, 6
Critical Parallel Execution, 3.141593, 1.821587, 93, 6
Critical Parallel Execution, 3.141593, 1.831393, 94, 6
Critical Parallel Execution, 3.141593, 1.832897, 95, 6
Critical Parallel Execution, 3.141593, 1.841050, 96, 6
Critical Parallel Execution, 3.141593, 1.869477, 97, 6
Critical Parallel Execution, 3.141593, 1.877399, 98, 6
Critical Parallel Execution, 3.141593, 1.891472, 99, 6
Critical Parallel Execution, 3.141593, 1.887440, 100, 6
Critical Parallel Execution, 3.141593, 1.898828, 101, 6
Critical Parallel Execution, 3.141593, 1.900472, 102, 6
Critical Parallel Execution, 3.141593, 1.924167, 103, 6
Critical Parallel Execution, 3.141593, 1.917044, 104, 6
Critical Parallel Execution, 3.141593, 1.918595, 105, 6
Critical Parallel Execution, 3.141593, 1.928405, 106, 6
Critical Parallel Execution, 3.141593, 1.942617, 107, 6
Critical Parallel Execution, 3.141593, 1.944989, 108, 6
Critical Parallel Execution, 3.141593, 1.950124, 109, 6
Critical Parallel Execution, 3.141593, 1.945208, 110, 6
Critical Parallel Execution, 3.141593, 1.947903, 111, 6
Critical Parallel Execution, 3.141593, 1.947927, 112, 6
Critical Parallel Execution, 3.141593, 1.964531, 113, 6
Critical Parallel Execution, 3.141593, 1.970365, 114, 6
Critical Parallel Execution, 3.141593, 1.975656, 115, 6
Critical Parallel Execution, 3.141593, 1.973507, 116, 6
Critical Parallel Execution, 3.141593, 1.977480, 117, 6
Critical Parallel Execution, 3.141593, 1.979234, 118, 6
Critical Parallel Execution, 3.141593, 1.984487, 119, 6
Critical Parallel Execution, 3.141593, 1.984535, 120, 6
Critical Parallel Execution, 3.141593, 1.985365, 121, 6
Critical Parallel Execution, 3.141593, 1.985521, 122, 6
Critical Parallel Execution, 3.141593, 1.986372, 123, 6
Critical Parallel Execution, 3.141593, 1.986499, 124, 6
Critical Parallel Execution, 3.141593, 1.986711, 125, 6
Critical Parallel Execution, 3.141593, 1.986320, 126, 6
Critical Parallel Execution, 3.141593, 1.987476, 127, 6
Critical Parallel Execution, 3.141593, 1.992233, 128, 6
FOR parallel Execution, 0.000000, 1.734893, 1, 6
FOR parallel Execution, 0.000000, 0.865333, 2, 6
FOR parallel Execution, 0.000000, 0.578000, 3, 6
FOR parallel Execution, 0.000000, 0.432220, 4, 6
FOR parallel Execution, 0.000000, 0.346554, 5, 6
FOR parallel Execution, 0.000000, 0.288364, 6, 6
FOR parallel Execution, 0.000000, 0.247229, 7, 6
FOR parallel Execution, 0.000000, 0.216263, 8, 6
FOR parallel Execution, 0.000000, 0.192385, 9, 6
FOR parallel Execution, 0.000000, 0.173342, 10, 6
FOR parallel Execution, 0.000000, 0.157712, 11, 6
FOR parallel Execution, 0.000000, 0.145802, 12, 6
FOR parallel Execution, 0.000000, 0.134021, 13, 6
FOR parallel Execution, 0.000000, 0.125037, 14, 6
FOR parallel Execution, 0.000000, 0.116232, 15, 6
FOR parallel Execution, 0.000000, 0.108969, 16, 6
FOR parallel Execution, 0.000000, 0.102858, 17, 6
FOR parallel Execution, 0.000000, 0.097041, 18, 6
FOR parallel Execution, 0.000000, 0.091677, 19, 6
FOR parallel Execution, 0.000000, 0.087350, 20, 6
FOR parallel Execution, 0.000000, 0.083081, 21, 6
FOR parallel Execution, 0.000000, 0.079223, 22, 6
FOR parallel Execution, 0.000000, 0.075773, 23, 6
FOR parallel Execution, 0.000000, 0.072769, 24, 6
FOR parallel Execution, 0.000000, 0.069786, 25, 6
FOR parallel Execution, 0.000000, 0.066957, 26, 6
FOR parallel Execution, 0.000000, 0.064615, 27, 6
FOR parallel Execution, 0.000000, 0.062378, 28, 6
FOR parallel Execution, 0.000000, 0.060103, 29, 6
FOR parallel Execution, 0.000000, 0.058034, 30, 6
FOR parallel Execution, 0.000000, 0.056144, 31, 6
FOR parallel Execution, 0.000000, 0.054326, 32, 6
FOR parallel Execution, 0.000000, 0.053059, 33, 6
FOR parallel Execution, 0.000000, 0.051484, 34, 6
FOR parallel Execution, 0.000000, 0.049889, 35, 6
FOR parallel Execution, 0.000000, 0.048658, 36, 6
FOR parallel Execution, 0.000000, 0.047283, 37, 6
FOR parallel Execution, 0.000000, 0.046765, 38, 6
FOR parallel Execution, 0.000000, 0.045022, 39, 6
FOR parallel Execution, 0.000000, 0.043871, 40, 6
FOR parallel Execution, 0.000000, 0.042975, 41, 6
FOR parallel Execution, 0.000000, 0.041890, 42, 6
FOR parallel Execution, 0.000000, 0.040892, 43, 6
FOR parallel Execution, 0.000000, 0.039997, 44, 6
FOR parallel Execution, 0.000000, 0.038786, 45, 6
FOR parallel Execution, 0.000000, 0.038074, 46, 6
FOR parallel Execution, 0.000000, 0.037545, 47, 6
FOR parallel Execution, 0.000000, 0.036679, 48, 6
FOR parallel Execution, 0.000000, 0.035957, 49, 6
FOR parallel Execution, 0.000000, 0.034891, 50, 6
FOR parallel Execution, 0.000000, 0.034540, 51, 6
FOR parallel Execution, 0.000000, 0.033934, 52, 6
