Label, PI value, Time [s], OMP Threads, Iteration No.
Simple Parallel execution, 3.166136, 0.118286, 120, 6
Simple Parallel execution, 3.166136, 0.114908, 121, 6
Simple Parallel execution, 3.166136, 0.116199, 122, 6
Simple Parallel execution, 3.166136, 0.114497, 123, 6
Simple Parallel execution, 3.166136, 0.113758, 124, 6
Simple Parallel execution, 3.166136, 0.196870, 125, 6
Simple Parallel execution, 3.166136, 0.280695, 126, 6
Simple Parallel execution, 3.166136, 0.320848, 127, 6
Simple Parallel execution, 3.141593, 0.389316, 128, 6
Padded Parallel Execution, 3.166136, 0.873096, 1, 6
Padded Parallel Execution, 3.166136, 0.438014, 2, 6
Padded Parallel Execution, 3.166136, 0.293616, 3, 6
Padded Parallel Execution, 3.166136, 0.220384, 4, 6
Padded Parallel Execution, 3.166136, 0.176122, 5, 6
Padded Parallel Execution, 3.166136, 0.145770, 6, 6
Padded Parallel Execution, 3.166136, 0.125488, 7, 6
Padded Parallel Execution, 3.166136, 0.110312, 8, 6
Padded Parallel Execution, 3.166136, 0.097168, 9, 6
Padded Parallel Execution, 3.166136, 0.088132, 10, 6
Padded Parallel Execution, 3.166136, 0.080628, 11, 6
Padded Parallel Execution, 3.166136, 0.072987, 12, 6
Padded Parallel Execution, 3.166136, 0.068400, 13, 6
Padded Parallel Execution, 3.166136, 0.063764, 14, 6
Padded Parallel Execution, 3.166136, 0.059394, 15, 6
Padded Parallel Execution, 3.166136, 0.055581, 16, 6
Padded Parallel Execution, 3.166136, 0.052304, 17, 6
Padded Parallel Execution, 3.166136, 0.049423, 18, 6
Padded Parallel Execution, 3.166136, 0.046829, 19, 6
Padded Parallel Execution, 3.166136, 0.044372, 20, 6
Padded Parallel Execution, 3.166136, 0.042362, 21, 6
Padded Parallel Execution, 3.166136, 0.041120, 22, 6
Padded Parallel Execution, 3.166136, 0.039026, 23, 6
Padded Parallel Execution, 3.166136, 0.037581, 24, 6
Padded Parallel Execution, 3.166136, 0.036163, 25, 6
Padded Parallel Execution, 3.166136, 0.034213, 26, 6
Padded Parallel Execution, 3.166136, 0.033595, 27, 6
Padded Parallel Execution, 3.166136, 0.031874, 28, 6
Padded Parallel Execution, 3.166136, 0.031057, 29, 6
Padded Parallel Execution, 3.166136, 0.029776, 30, 6
Padded Parallel Execution, 3.166136, 0.029666, 31, 6
Padded Parallel Execution, 3.166136, 0.028433, 32, 6
Padded Parallel Execution, 3.166136, 0.028465, 33, 6
Padded Parallel Execution, 3.166136, 0.026959, 34, 6
Padded Parallel Execution, 3.166136, 0.027407, 35, 6
Padded Parallel Execution, 3.166136, 0.025618, 36, 6
Padded Parallel Execution, 3.166136, 0.024897, 37, 6
Padded Parallel Execution, 3.166136, 0.024196, 38, 6
Padded Parallel Execution, 3.166136, 0.023847, 39, 6
Padded Parallel Execution, 3.166136, 0.023140, 40, 6
Padded Parallel Execution, 3.166136, 0.022509, 41, 6
Padded Parallel Execution, 3.166136, 0.021990, 42, 6
Padded Parallel Execution, 3.166136, 0.021350, 43, 6
Padded Parallel Execution, 3.166136, 0.021052, 44, 6
Padded Parallel Execution, 3.166136, 0.021426, 45, 6
Padded Parallel Execution, 3.166136, 0.020184, 46, 6
Padded Parallel Execution, 3.166136, 0.021217, 47, 6
Padded Parallel Execution, 3.166136, 0.019509, 48, 6
Padded Parallel Execution, 3.166136, 0.019561, 49, 6
Padded Parallel Execution, 3.166136, 0.019374, 50, 6
Padded Parallel Execution, 3.166136, 0.018940, 51, 6
Padded Parallel Execution, 3.166136, 0.017983, 52, 6
Padded Parallel Execution, 3.166136, 0.018723, 53, 6
Padded Parallel Execution, 3.166136, 0.018410, 54, 6
Padded Parallel Execution, 3.166136, 0.018075, 55, 6
Padded Parallel Execution, 3.166136, 0.017762, 56, 6
Padded Parallel Execution, 3.166136, 0.017428, 57, 6
Padded Parallel Execution, 3.166136, 0.017151, 58, 6
Padded Parallel Execution, 3.166136, 0.016849, 59, 6
Padded Parallel Execution, 3.166136, 0.016563, 60, 6
Padded Parallel Execution, 3.166136, 0.016293, 61, 6
Padded Parallel Execution, 3.166136, 0.016015, 62, 6
Padded Parallel Execution, 3.166136, 0.015773, 63, 6
Padded Parallel Execution, 3.166136, 0.015529, 64, 6
Padded Parallel Execution, 3.166136, 0.017322, 65, 6
Padded Parallel Execution, 3.166136, 0.015409, 66, 6
Padded Parallel Execution, 3.166136, 0.015210, 67, 6
Padded Parallel Execution, 3.166136, 0.014979, 68, 6
Padded Parallel Execution, 3.166136, 0.014877, 69, 6
Padded Parallel Execution, 3.166136, 0.014691, 70, 6
Padded Parallel Execution, 3.166136, 0.014524, 71, 6
Padded Parallel Execution, 3.166136, 0.014285, 72, 6
Padded Parallel Execution, 3.166136, 0.014252, 73, 6
Padded Parallel Execution, 3.166136, 0.014230, 74, 6
Padded Parallel Execution, 3.166136, 0.014014, 75, 6
Padded Parallel Execution, 3.166136, 0.013944, 76, 6
Padded Parallel Execution, 3.166136, 0.013708, 77, 6
Padded Parallel Execution, 3.166136, 0.013627, 78, 6
Padded Parallel Execution, 3.166136, 0.013560, 79, 6
Padded Parallel Execution, 3.166136, 0.013308, 80, 6
Padded Parallel Execution, 3.166136, 0.013206, 81, 6
Padded Parallel Execution, 3.166136, 0.013131, 82, 6
Padded Parallel Execution, 3.166136, 0.013067, 83, 6
Padded Parallel Execution, 3.166136, 0.012917, 84, 6
Padded Parallel Execution, 3.166136, 0.012853, 85, 6
Padded Parallel Execution, 3.166136, 0.013096, 86, 6
Padded Parallel Execution, 3.166136, 0.012624, 87, 6
Padded Parallel Execution, 3.166136, 0.012360, 88, 6
Padded Parallel Execution, 3.166136, 0.012404, 89, 6
Padded Parallel Execution, 3.166136, 0.012272, 90, 6
Padded Parallel Execution, 3.166136, 0.012229, 91, 6
Padded Parallel Execution, 3.166136, 0.012030, 92, 6
Padded Parallel Execution, 3.166136, 0.011992, 93, 6
Padded Parallel Execution, 3.166136, 0.012179, 94, 6
Padded Parallel Execution, 3.166136, 0.011966, 95, 6
Padded Parallel Execution, 3.166136, 0.011736, 96, 6
Padded Parallel Execution, 3.166136, 0.011707, 97, 6
Padded Parallel Execution, 3.166136, 0.011526, 98, 6
Padded Parallel Execution, 3.166136, 0.011442, 99, 6
Padded Parallel Execution, 3.166136, 0.011343, 100, 6
Padded Parallel Execution, 3.166136, 0.011371, 101, 6
Padded Parallel Execution, 3.166136, 0.011122, 102, 6
Padded Parallel Execution, 3.166136, 0.010882, 103, 6
Padded Parallel Execution, 3.166136, 0.010845, 104, 6
Padded Parallel Execution, 3.166136, 0.010867, 105, 6
Padded Parallel Execution, 3.166136, 0.010760, 106, 6
Padded Parallel Execution, 3.166136, 0.010766, 107, 6
Padded Parallel Execution, 3.166136, 0.010664, 108, 6
Padded Parallel Execution, 3.166136, 0.010337, 109, 6
Padded Parallel Execution, 3.166136, 0.010440, 110, 6
Padded Parallel Execution, 3.166136, 0.010192, 111, 6
Padded Parallel Execution, 3.166136, 0.010245, 112, 6
Padded Parallel Execution, 3.166136, 0.010158, 113, 6
Padded Parallel Execution, 3.166136, 0.010061, 114, 6
Padded Parallel Execution, 3.166136, 0.009981, 115, 6
Padded Parallel Execution, 3.166136, 0.009919, 116, 6
Padded Parallel Execution, 3.166136, 0.010224, 117, 6
Padded Parallel Execution, 3.166136, 0.009754, 118, 6
Padded Parallel Execution, 3.166136, 0.009682, 119, 6
Padded Parallel Execution, 3.166136, 0.009587, 120, 6
Padded Parallel Execution, 3.166136, 0.009505, 121, 6
Padded Parallel Execution, 3.166136, 0.009474, 122, 6
Padded Parallel Execution, 3.166136, 0.009405, 123, 6
Padded Parallel Execution, 3.166136, 0.009618, 124, 6
Padded Parallel Execution, 3.166136, 0.009248, 125, 6
Padded Parallel Execution, 3.166136, 0.009198, 126, 6
Padded Parallel Execution, 3.166136, 0.009129, 127, 6
Padded Parallel Execution, 3.166136, 0.022947, 128, 6
Critical Parallel Execution, 3.141593, 0.868912, 1, 6
Critical Parallel Execution, 3.141593, 0.864469, 2, 6
Critical Parallel Execution, 3.141593, 0.864013, 3, 6
Critical Parallel Execution, 3.141593, 0.865422, 4, 6
Critical Parallel Execution, 3.141593, 0.862915, 5, 6
Critical Parallel Execution, 3.141593, 0.862981, 6, 6
Critical Parallel Execution, 3.141593, 0.864358, 7, 6
Critical Parallel Execution, 3.141593, 0.863568, 8, 6
Critical Parallel Execution, 3.141593, 0.863022, 9, 6
Critical Parallel Execution, 3.141593, 0.866500, 10, 6
Critical Parallel Execution, 3.141593, 0.866103, 11, 6
Critical Parallel Execution, 3.141593, 0.864075, 12, 6
Critical Parallel Execution, 3.141593, 0.863111, 13, 6
Critical Parallel Execution, 3.141593, 0.861621, 14, 6
Critical Parallel Execution, 3.141593, 0.862277, 15, 6
Critical Parallel Execution, 3.141593, 0.868191, 16, 6
Critical Parallel Execution, 3.141593, 0.867383, 17, 6
Critical Parallel Execution, 3.141593, 0.862566, 18, 6
Critical Parallel Execution, 3.141593, 0.864036, 19, 6
Critical Parallel Execution, 3.141593, 0.863655, 20, 6
Critical Parallel Execution, 3.141593, 0.864599, 21, 6
Critical Parallel Execution, 3.141593, 0.863868, 22, 6
Critical Parallel Execution, 3.141593, 0.864308, 23, 6
Critical Parallel Execution, 3.141593, 0.864821, 24, 6
Critical Parallel Execution, 3.141593, 0.866002, 25, 6
Critical Parallel Execution, 3.141593, 0.865675, 26, 6
Critical Parallel Execution, 3.141593, 0.863815, 27, 6
Critical Parallel Execution, 3.141593, 0.864074, 28, 6
Critical Parallel Execution, 3.141593, 0.864361, 29, 6
Critical Parallel Execution, 3.141593, 0.864563, 30, 6
Critical Parallel Execution, 3.141593, 0.864039, 31, 6
Critical Parallel Execution, 3.141593, 0.863412, 32, 6
Critical Parallel Execution, 3.141593, 0.862136, 33, 6
Critical Parallel Execution, 3.141593, 0.862937, 34, 6
Critical Parallel Execution, 3.141593, 0.863530, 35, 6
Critical Parallel Execution, 3.141593, 0.863135, 36, 6
Critical Parallel Execution, 3.141593, 0.863665, 37, 6
Critical Parallel Execution, 3.141593, 0.865205, 38, 6
Critical Parallel Execution, 3.141593, 0.864387, 39, 6
Critical Parallel Execution, 3.141593, 0.863059, 40, 6
Critical Parallel Execution, 3.141593, 0.862813, 41, 6
Critical Parallel Execution, 3.141593, 0.862868, 42, 6
Critical Parallel Execution, 3.141593, 0.863696, 43, 6
Critical Parallel Execution, 3.141593, 0.863325, 44, 6
Critical Parallel Execution, 3.141593, 0.862981, 45, 6
Critical Parallel Execution, 3.141593, 0.862949, 46, 6
Critical Parallel Execution, 3.141593, 0.863030, 47, 6
Critical Parallel Execution, 3.141593, 0.863169, 48, 6
Critical Parallel Execution, 3.141593, 0.863433, 49, 6
Critical Parallel Execution, 3.141593, 0.863302, 50, 6
Critical Parallel Execution, 3.141593, 0.863239, 51, 6
Critical Parallel Execution, 3.141593, 0.865960, 52, 6
Critical Parallel Execution, 3.141593, 0.863458, 53, 6
Critical Parallel Execution, 3.141593, 0.864412, 54, 6
Critical Parallel Execution, 3.141593, 0.864311, 55, 6
Critical Parallel Execution, 3.141593, 0.864449, 56, 6
Critical Parallel Execution, 3.141593, 0.863591, 57, 6
Critical Parallel Execution, 3.141593, 0.864164, 58, 6
Critical Parallel Execution, 3.141593, 0.863059, 59, 6
Critical Parallel Execution, 3.141593, 0.863118, 60, 6
Critical Parallel Execution, 3.141593, 0.863161, 61, 6
Critical Parallel Execution, 3.141593, 0.863325, 62, 6
Critical Parallel Execution, 3.141593, 0.864267, 63, 6
Critical Parallel Execution, 3.141593, 0.863431, 64, 6
Critical Parallel Execution, 3.141593, 0.863270, 65, 6
Critical Parallel Execution, 3.141593, 0.863508, 66, 6
Critical Parallel Execution, 3.141593, 0.863323, 67, 6
Critical Parallel Execution, 3.141593, 0.863381, 68, 6
Critical Parallel Execution, 3.141593, 0.863823, 69, 6
Critical Parallel Execution, 3.141593, 0.863571, 70, 6
Critical Parallel Execution, 3.141593, 0.867975, 71, 6
Critical Parallel Execution, 3.141593, 0.864104, 72, 6
Critical Parallel Execution, 3.141593, 0.864177, 73, 6
Critical Parallel Execution, 3.141593, 0.864083, 74, 6
Critical Parallel Execution, 3.141593, 0.864733, 75, 6
Critical Parallel Execution, 3.141593, 0.869578, 76, 6
Critical Parallel Execution, 3.141593, 0.865945, 77, 6
Critical Parallel Execution, 3.141593, 0.870138, 78, 6
Critical Parallel Execution, 3.141593, 0.874465, 79, 6
Critical Parallel Execution, 3.141593, 0.879292, 80, 6
Critical Parallel Execution, 3.141593, 0.888689, 81, 6
Critical Parallel Execution, 3.141593, 0.888385, 82, 6
Critical Parallel Execution, 3.141593, 0.891237, 83, 6
Critical Parallel Execution, 3.141593, 0.891401, 84, 6
Critical Parallel Execution, 3.141593, 0.895084, 85, 6
Critical Parallel Execution, 3.141593, 0.896535, 86, 6
Critical Parallel Execution, 3.141593, 0.903415, 87, 6
Critical Parallel Execution, 3.141593, 0.899786, 88, 6
Critical Parallel Execution, 3.141593, 0.905104, 89, 6
Critical Parallel Execution, 3.141593, 0.905270, 90, 6
Critical Parallel Execution, 3.141593, 0.908411, 91, 6
Critical Parallel Execution, 3.141593, 0.907428, 92, 6
Critical Parallel Execution, 3.141593, 0.915352, 93, 6
Critical Parallel Execution, 3.141593, 0.922342, 94, 6
Critical Parallel Execution, 3.141593, 0.915289, 95, 6
Critical Parallel Execution, 3.141593, 0.931461, 96, 6
Critical Parallel Execution, 3.141593, 0.935673, 97, 6
Critical Parallel Execution, 3.141593, 0.940377, 98, 6
Critical Parallel Execution, 3.141593, 0.945351, 99, 6
Critical Parallel Execution, 3.141593, 0.953370, 100, 6
Critical Parallel Execution, 3.141593, 0.953278, 101, 6
Critical Parallel Execution, 3.141593, 0.956514, 102, 6
Critical Parallel Execution, 3.141593, 0.957174, 103, 6
Critical Parallel Execution, 3.141593, 0.961974, 104, 6
Critical Parallel Execution, 3.141593, 0.961632, 105, 6
Critical Parallel Execution, 3.141593, 0.965783, 106, 6
Critical Parallel Execution, 3.141593, 0.969417, 107, 6
Critical Parallel Execution, 3.141593, 0.969288, 108, 6
Critical Parallel Execution, 3.141593, 0.973941, 109, 6
Critical Parallel Execution, 3.141593, 1.008688, 110, 6
Critical Parallel Execution, 3.141593, 0.979592, 111, 6
Critical Parallel Execution, 3.141593, 0.977687, 112, 6
Critical Parallel Execution, 3.141593, 0.981567, 113, 6
Critical Parallel Execution, 3.141593, 0.986638, 114, 6
Critical Parallel Execution, 3.141593, 1.062856, 115, 6
Critical Parallel Execution, 3.141593, 0.991520, 116, 6
Critical Parallel Execution, 3.141593, 0.987619, 117, 6
Critical Parallel Execution, 3.141593, 0.992074, 118, 6
Critical Parallel Execution, 3.141593, 0.994704, 119, 6
Critical Parallel Execution, 3.141593, 0.993183, 120, 6
Critical Parallel Execution, 3.141593, 1.173070, 121, 6
Critical Parallel Execution, 3.141593, 1.030545, 122, 6
Critical Parallel Execution, 3.141593, 0.992819, 123, 6
Critical Parallel Execution, 3.141593, 0.993068, 124, 6
Critical Parallel Execution, 3.141593, 0.993185, 125, 6
Critical Parallel Execution, 3.141593, 0.992696, 126, 6
Critical Parallel Execution, 3.141593, 0.994323, 127, 6
Critical Parallel Execution, 3.141593, 0.993193, 128, 6
FOR parallel Execution, 0.000000, 0.872937, 1, 6
FOR parallel Execution, 0.000000, 0.433351, 2, 6
FOR parallel Execution, 0.000000, 0.288146, 3, 6
FOR parallel Execution, 0.000000, 0.216200, 4, 6
FOR parallel Execution, 0.000000, 0.173210, 5, 6
FOR parallel Execution, 0.000000, 0.144218, 6, 6
FOR parallel Execution, 0.000000, 0.124121, 7, 6
FOR parallel Execution, 0.000000, 0.108490, 8, 6
FOR parallel Execution, 0.000000, 0.096296, 9, 6
FOR parallel Execution, 0.000000, 0.086615, 10, 6
FOR parallel Execution, 0.000000, 0.079155, 11, 6
FOR parallel Execution, 0.000000, 0.072322, 12, 6
FOR parallel Execution, 0.000000, 0.067340, 13, 6
FOR parallel Execution, 0.000000, 0.062344, 14, 6
FOR parallel Execution, 0.000000, 0.058008, 15, 6
FOR parallel Execution, 0.000000, 0.054395, 16, 6
FOR parallel Execution, 0.000000, 0.051503, 17, 6
FOR parallel Execution, 0.000000, 0.048452, 18, 6
FOR parallel Execution, 0.000000, 0.046182, 19, 6
FOR parallel Execution, 0.000000, 0.043914, 20, 6
FOR parallel Execution, 0.000000, 0.041776, 21, 6
FOR parallel Execution, 0.000000, 0.039603, 22, 6
FOR parallel Execution, 0.000000, 0.038054, 23, 6
FOR parallel Execution, 0.000000, 0.036467, 24, 6
FOR parallel Execution, 0.000000, 0.035255, 25, 6
FOR parallel Execution, 0.000000, 0.033828, 26, 6
FOR parallel Execution, 0.000000, 0.032679, 27, 6
FOR parallel Execution, 0.000000, 0.031361, 28, 6
FOR parallel Execution, 0.000000, 0.030454, 29, 6
FOR parallel Execution, 0.000000, 0.029198, 30, 6
FOR parallel Execution, 0.000000, 0.028223, 31, 6
FOR parallel Execution, 0.000000, 0.027669, 32, 6
FOR parallel Execution, 0.000000, 0.026557, 33, 6
FOR parallel Execution, 0.000000, 0.026137, 34, 6
FOR parallel Execution, 0.000000, 0.025411, 35, 6
FOR parallel Execution, 0.000000, 0.024840, 36, 6
FOR parallel Execution, 0.000000, 0.024101, 37, 6
FOR parallel Execution, 0.000000, 0.023342, 38, 6
FOR parallel Execution, 0.000000, 0.023260, 39, 6
FOR parallel Execution, 0.000000, 0.022056, 40, 6
FOR parallel Execution, 0.000000, 0.021989, 41, 6
FOR parallel Execution, 0.000000, 0.021209, 42, 6
FOR parallel Execution, 0.000000, 0.020634, 43, 6
FOR parallel Execution, 0.000000, 0.020297, 44, 6
FOR parallel Execution, 0.000000, 0.019317, 45, 6
FOR parallel Execution, 0.000000, 0.019187, 46, 6
FOR parallel Execution, 0.000000, 0.018711, 47, 6
FOR parallel Execution, 0.000000, 0.019567, 48, 6
FOR parallel Execution, 0.000000, 0.018507, 49, 6
FOR parallel Execution, 0.000000, 0.017720, 50, 6
FOR parallel Execution, 0.000000, 0.017522, 51, 6
FOR parallel Execution, 0.000000, 0.016954, 52, 6
FOR parallel Execution, 0.000000, 0.017071, 53, 6
FOR parallel Execution, 0.000000, 0.016298, 54, 6
FOR parallel Execution, 0.000000, 0.016356, 55, 6
FOR parallel Execution, 0.000000, 0.015918, 56, 6
FOR parallel Execution, 0.000000, 0.015601, 57, 6
FOR parallel Execution, 0.000000, 0.015765, 58, 6
FOR parallel Execution, 0.000000, 0.014941, 59, 6
FOR parallel Execution, 0.000000, 0.014753, 60, 6
FOR parallel Execution, 0.000000, 0.014662, 61, 6
FOR parallel Execution, 0.000000, 0.014049, 62, 6
FOR parallel Execution, 0.000000, 0.014328, 63, 6
FOR parallel Execution, 0.000000, 0.013640, 64, 6
FOR parallel Execution, 0.000000, 0.013887, 65, 6
FOR parallel Execution, 0.000000, 0.013807, 66, 6
FOR parallel Execution, 0.000000, 0.013574, 67, 6
FOR parallel Execution, 0.000000, 0.013271, 68, 6
FOR parallel Execution, 0.000000, 0.013439, 69, 6
FOR parallel Execution, 0.000000, 0.013075, 70, 6
FOR parallel Execution, 0.000000, 0.012696, 71, 6
FOR parallel Execution, 0.000000, 0.012872, 72, 6
FOR parallel Execution, 0.000000, 0.012627, 73, 6
FOR parallel Execution, 0.000000, 0.012293, 74, 6
FOR parallel Execution, 0.000000, 0.012513, 75, 6
FOR parallel Execution, 0.000000, 0.011991, 76, 6
FOR parallel Execution, 0.000000, 0.011788, 77, 6
FOR parallel Execution, 0.000000, 0.011987, 78, 6
FOR parallel Execution, 0.000000, 0.012387, 79, 6
FOR parallel Execution, 0.000000, 0.011731, 80, 6
FOR parallel Execution, 0.000000, 0.011993, 81, 6
FOR parallel Execution, 0.000000, 0.011750, 82, 6
FOR parallel Execution, 0.000000, 0.011750, 83, 6
FOR parallel Execution, 0.000000, 0.011337, 84, 6
FOR parallel Execution, 0.000000, 0.011183, 85, 6
FOR parallel Execution, 0.000000, 0.010980, 86, 6
FOR parallel Execution, 0.000000, 0.010870, 87, 6
FOR parallel Execution, 0.000000, 0.010764, 88, 6
FOR parallel Execution, 0.000000, 0.010954, 89, 6
FOR parallel Execution, 0.000000, 0.010887, 90, 6
FOR parallel Execution, 0.000000, 0.010452, 91, 6
FOR parallel Execution, 0.000000, 0.010587, 92, 6
FOR parallel Execution, 0.000000, 0.010252, 93, 6
FOR parallel Execution, 0.000000, 0.010135, 94, 6
FOR parallel Execution, 0.000000, 0.010200, 95, 6
FOR parallel Execution, 0.000000, 0.010650, 96, 6
FOR parallel Execution, 0.000000, 0.009769, 97, 6
FOR parallel Execution, 0.000000, 0.009892, 98, 6
FOR parallel Execution, 0.000000, 0.009820, 99, 6
FOR parallel Execution, 0.000000, 0.009866, 100, 6
FOR parallel Execution, 0.000000, 0.009677, 101, 6
FOR parallel Execution, 0.000000, 0.009968, 102, 6
FOR parallel Execution, 0.000000, 0.009658, 103, 6
FOR parallel Execution, 0.000000, 0.009639, 104, 6
FOR parallel Execution, 0.000000, 0.009796, 105, 6
FOR parallel Execution, 0.000000, 0.009481, 106, 6
FOR parallel Execution, 0.000000, 0.009611, 107, 6
FOR parallel Execution, 0.000000, 0.009503, 108, 6
FOR parallel Execution, 0.000000, 0.009102, 109, 6
FOR parallel Execution, 0.000000, 0.009077, 110, 6
FOR parallel Execution, 0.000000, 0.009553, 111, 6
FOR parallel Execution, 0.000000, 0.009124, 112, 6
FOR parallel Execution, 0.000000, 0.009369, 113, 6
FOR parallel Execution, 0.000000, 0.008721, 114, 6
FOR parallel Execution, 0.000000, 0.008825, 115, 6
FOR parallel Execution, 0.000000, 0.009168, 116, 6
FOR parallel Execution, 0.000000, 0.008760, 117, 6
FOR parallel Execution, 0.000000, 0.009006, 118, 6
FOR parallel Execution, 0.000000, 0.008859, 119, 6
FOR parallel Execution, 0.000000, 0.008803, 120, 6
FOR parallel Execution, 0.000000, 0.008650, 121, 6
FOR parallel Execution, 0.000000, 0.008586, 122, 6
FOR parallel Execution, 0.000000, 0.008535, 123, 6
FOR parallel Execution, 0.000000, 0.008399, 124, 6
FOR parallel Execution, 0.000000, 0.008463, 125, 6
FOR parallel Execution, 0.000000, 0.008195, 126, 6
FOR parallel Execution, 0.000000, 0.008516, 127, 6
FOR parallel Execution, 0.000000, 0.032269, 128, 6
Reduced FOR parallel Execution, 3.141593, 0.873061, 1, 6
Reduced FOR parallel Execution, 3.141593, 0.434151, 2, 6
Reduced FOR parallel Execution, 3.141593, 0.289072, 3, 6
Reduced FOR parallel Execution, 3.141593, 0.216453, 4, 6
Reduced FOR parallel Execution, 3.141593, 0.173239, 5, 6
Reduced FOR parallel Execution, 3.141593, 0.144291, 6, 6
Reduced FOR parallel Execution, 3.141593, 0.123666, 7, 6
Reduced FOR parallel Execution, 3.141593, 0.108661, 8, 6
Reduced FOR parallel Execution, 3.141593, 0.096563, 9, 6
Reduced FOR parallel Execution, 3.141593, 0.086700, 10, 6
Reduced FOR parallel Execution, 3.141593, 0.079216, 11, 6
Reduced FOR parallel Execution, 3.141593, 0.072477, 12, 6
Reduced FOR parallel Execution, 3.141593, 0.067550, 13, 6
Reduced FOR parallel Execution, 3.141593, 0.061977, 14, 6
Reduced FOR parallel Execution, 3.141593, 0.057994, 15, 6
Reduced FOR parallel Execution, 3.141593, 0.054321, 16, 6
Reduced FOR parallel Execution, 3.141593, 0.051445, 17, 6
Reduced FOR parallel Execution, 3.141593, 0.048407, 18, 6
Reduced FOR parallel Execution, 3.141593, 0.046064, 19, 6
Reduced FOR parallel Execution, 3.141593, 0.043899, 20, 6
Reduced FOR parallel Execution, 3.141593, 0.041428, 21, 6
Reduced FOR parallel Execution, 3.141593, 0.039794, 22, 6
Reduced FOR parallel Execution, 3.141593, 0.037788, 23, 6
Reduced FOR parallel Execution, 3.141593, 0.036255, 24, 6
Reduced FOR parallel Execution, 3.141593, 0.034608, 25, 6
Reduced FOR parallel Execution, 3.141593, 0.033807, 26, 6
Reduced FOR parallel Execution, 3.141593, 0.032400, 27, 6
Reduced FOR parallel Execution, 3.141593, 0.031594, 28, 6
Reduced FOR parallel Execution, 3.141593, 0.030229, 29, 6
Reduced FOR parallel Execution, 3.141593, 0.029137, 30, 6
Reduced FOR parallel Execution, 3.141593, 0.027939, 31, 6
Reduced FOR parallel Execution, 3.141593, 0.027261, 32, 6
Reduced FOR parallel Execution, 3.141593, 0.026825, 33, 6
Reduced FOR parallel Execution, 3.141593, 0.025686, 34, 6
Reduced FOR parallel Execution, 3.141593, 0.025085, 35, 6
Reduced FOR parallel Execution, 3.141593, 0.024056, 36, 6
Reduced FOR parallel Execution, 3.141593, 0.023679, 37, 6
Reduced FOR parallel Execution, 3.141593, 0.023142, 38, 6
Reduced FOR parallel Execution, 3.141593, 0.022493, 39, 6
Reduced FOR parallel Execution, 3.141593, 0.022736, 40, 6
Reduced FOR parallel Execution, 3.141593, 0.021394, 41, 6
Reduced FOR parallel Execution, 3.141593, 0.021057, 42, 6
Reduced FOR parallel Execution, 3.141593, 0.020567, 43, 6
Reduced FOR parallel Execution, 3.141593, 0.020336, 44, 6
Reduced FOR parallel Execution, 3.141593, 0.019693, 45, 6
Reduced FOR parallel Execution, 3.141593, 0.019462, 46, 6
Reduced FOR parallel Execution, 3.141593, 0.018829, 47, 6
Reduced FOR parallel Execution, 3.141593, 0.018549, 48, 6
Reduced FOR parallel Execution, 3.141593, 0.018415, 49, 6
Reduced FOR parallel Execution, 3.141593, 0.017832, 50, 6
Reduced FOR parallel Execution, 3.141593, 0.017570, 51, 6
Reduced FOR parallel Execution, 3.141593, 0.016972, 52, 6
Reduced FOR parallel Execution, 3.141593, 0.017072, 53, 6
Reduced FOR parallel Execution, 3.141593, 0.016365, 54, 6
Reduced FOR parallel Execution, 3.141593, 0.016363, 55, 6
Reduced FOR parallel Execution, 3.141593, 0.016134, 56, 6
Reduced FOR parallel Execution, 3.141593, 0.015686, 57, 6
Reduced FOR parallel Execution, 3.141593, 0.015442, 58, 6
Reduced FOR parallel Execution, 3.141593, 0.014765, 59, 6
Reduced FOR parallel Execution, 3.141593, 0.015178, 60, 6
Reduced FOR parallel Execution, 3.141593, 0.014634, 61, 6
Reduced FOR parallel Execution, 3.141593, 0.014755, 62, 6
Reduced FOR parallel Execution, 3.141593, 0.013835, 63, 6
Reduced FOR parallel Execution, 3.141593, 0.014269, 64, 6
Reduced FOR parallel Execution, 3.141593, 0.014157, 65, 6
Reduced FOR parallel Execution, 3.141593, 0.013664, 66, 6
Reduced FOR parallel Execution, 3.141593, 0.013407, 67, 6
Reduced FOR parallel Execution, 3.141593, 0.013292, 68, 6
Reduced FOR parallel Execution, 3.141593, 0.012916, 69, 6
Reduced FOR parallel Execution, 3.141593, 0.012894, 70, 6
Reduced FOR parallel Execution, 3.141593, 0.012606, 71, 6
Reduced FOR parallel Execution, 3.141593, 0.012808, 72, 6
Reduced FOR parallel Execution, 3.141593, 0.012486, 73, 6
Reduced FOR parallel Execution, 3.141593, 0.012665, 74, 6
Reduced FOR parallel Execution, 3.141593, 0.012171, 75, 6
Reduced FOR parallel Execution, 3.141593, 0.012147, 76, 6
Reduced FOR parallel Execution, 3.141593, 0.012278, 77, 6
Reduced FOR parallel Execution, 3.141593, 0.011618, 78, 6
Reduced FOR parallel Execution, 3.141593, 0.012014, 79, 6
Reduced FOR parallel Execution, 3.141593, 0.012100, 80, 6
Reduced FOR parallel Execution, 3.141593, 0.011715, 81, 6
Reduced FOR parallel Execution, 3.141593, 0.012034, 82, 6
Reduced FOR parallel Execution, 3.141593, 0.011631, 83, 6
Reduced FOR parallel Execution, 3.141593, 0.011317, 84, 6
