Label, PI value, Time [s], OMP Threads, Iteration No.
Simple Parallel execution, 3.166136, 0.223519, 21, 2
Simple Parallel execution, 3.166136, 0.217081, 22, 2
Simple Parallel execution, 3.166136, 0.203885, 23, 2
Simple Parallel execution, 3.166136, 0.197233, 24, 2
Simple Parallel execution, 3.166136, 0.188707, 25, 2
Simple Parallel execution, 3.166136, 0.181856, 26, 2
Simple Parallel execution, 3.166136, 0.172543, 27, 2
Simple Parallel execution, 3.166136, 0.168634, 28, 2
Simple Parallel execution, 3.166136, 0.162508, 29, 2
Simple Parallel execution, 3.166136, 0.169641, 30, 2
Simple Parallel execution, 3.166136, 0.157855, 31, 2
Simple Parallel execution, 3.166136, 0.145821, 32, 2
Simple Parallel execution, 3.166136, 0.143116, 33, 2
Simple Parallel execution, 3.166136, 0.138940, 34, 2
Simple Parallel execution, 3.166136, 0.134327, 35, 2
Simple Parallel execution, 3.166136, 0.132485, 36, 2
Simple Parallel execution, 3.166136, 0.129801, 37, 2
Simple Parallel execution, 3.166136, 0.129602, 38, 2
Simple Parallel execution, 3.166136, 0.122230, 39, 2
Simple Parallel execution, 3.166136, 0.118549, 40, 2
Simple Parallel execution, 3.166136, 0.115437, 41, 2
Simple Parallel execution, 3.166136, 0.121500, 42, 2
Simple Parallel execution, 3.166136, 0.118494, 43, 2
Simple Parallel execution, 3.166136, 0.116547, 44, 2
Simple Parallel execution, 3.166136, 0.113630, 45, 2
Simple Parallel execution, 3.166136, 0.110198, 46, 2
Simple Parallel execution, 3.166136, 0.101564, 47, 2
Simple Parallel execution, 3.166136, 0.107324, 48, 2
Simple Parallel execution, 3.166136, 0.098548, 49, 2
Simple Parallel execution, 3.166136, 0.099840, 50, 2
Simple Parallel execution, 3.166136, 0.099422, 51, 2
Simple Parallel execution, 3.166136, 0.095728, 52, 2
Simple Parallel execution, 3.166136, 0.094006, 53, 2
Simple Parallel execution, 3.166136, 0.088745, 54, 2
Simple Parallel execution, 3.166136, 0.086383, 55, 2
Simple Parallel execution, 3.166136, 0.084960, 56, 2
Simple Parallel execution, 3.166136, 0.083626, 57, 2
Simple Parallel execution, 3.166136, 0.082064, 58, 2
Simple Parallel execution, 3.166136, 0.080691, 59, 2
Simple Parallel execution, 3.166136, 0.080088, 60, 2
Simple Parallel execution, 3.166136, 0.079404, 61, 2
Simple Parallel execution, 3.166136, 0.078869, 62, 2
Simple Parallel execution, 3.166136, 0.076047, 63, 2
Simple Parallel execution, 3.166136, 0.074846, 64, 2
Simple Parallel execution, 3.166136, 0.074013, 65, 2
Simple Parallel execution, 3.166136, 0.072827, 66, 2
Simple Parallel execution, 3.166136, 0.071078, 67, 2
Simple Parallel execution, 3.166136, 0.069671, 68, 2
Simple Parallel execution, 3.166136, 0.069578, 69, 2
Simple Parallel execution, 3.166136, 0.067626, 70, 2
Simple Parallel execution, 3.166136, 0.072345, 71, 2
Simple Parallel execution, 3.166136, 0.071092, 72, 2
Simple Parallel execution, 3.166136, 0.071294, 73, 2
Simple Parallel execution, 3.166136, 0.070228, 74, 2
Simple Parallel execution, 3.166136, 0.069305, 75, 2
Simple Parallel execution, 3.166136, 0.068299, 76, 2
Simple Parallel execution, 3.166136, 0.067809, 77, 2
Simple Parallel execution, 3.166136, 0.067584, 78, 2
Simple Parallel execution, 3.166136, 0.067740, 79, 2
Simple Parallel execution, 3.166136, 0.065362, 80, 2
Simple Parallel execution, 3.166136, 0.065212, 81, 2
Simple Parallel execution, 3.166136, 0.063577, 82, 2
Simple Parallel execution, 3.166136, 0.062987, 83, 2
Simple Parallel execution, 3.166136, 0.062169, 84, 2
Simple Parallel execution, 3.166136, 0.066262, 85, 2
Simple Parallel execution, 3.166136, 0.060878, 86, 2
Simple Parallel execution, 3.166136, 0.054556, 87, 2
Simple Parallel execution, 3.166136, 0.061180, 88, 2
Simple Parallel execution, 3.166136, 0.054738, 89, 2
Simple Parallel execution, 3.166136, 0.053902, 90, 2
Simple Parallel execution, 3.166136, 0.052771, 91, 2
Simple Parallel execution, 3.166136, 0.053103, 92, 2
Simple Parallel execution, 3.166136, 0.051737, 93, 2
Simple Parallel execution, 3.166136, 0.051122, 94, 2
Simple Parallel execution, 3.166136, 0.052610, 95, 2
Simple Parallel execution, 3.166136, 0.050282, 96, 2
Simple Parallel execution, 3.166136, 0.049652, 97, 2
Simple Parallel execution, 3.166136, 0.049527, 98, 2
Simple Parallel execution, 3.166136, 0.051195, 99, 2
Simple Parallel execution, 3.166136, 0.050210, 100, 2
Simple Parallel execution, 3.166136, 0.049391, 101, 2
Simple Parallel execution, 3.166136, 0.048948, 102, 2
Simple Parallel execution, 3.166136, 0.048572, 103, 2
Simple Parallel execution, 3.166136, 0.048474, 104, 2
Simple Parallel execution, 3.166136, 0.048078, 105, 2
Simple Parallel execution, 3.166136, 0.047587, 106, 2
Simple Parallel execution, 3.166136, 0.047043, 107, 2
Simple Parallel execution, 3.166136, 0.046700, 108, 2
Simple Parallel execution, 3.166136, 0.048021, 109, 2
Simple Parallel execution, 3.166136, 0.047609, 110, 2
Simple Parallel execution, 3.166136, 0.047061, 111, 2
Simple Parallel execution, 3.166136, 0.046244, 112, 2
Simple Parallel execution, 3.166136, 0.052649, 113, 2
Simple Parallel execution, 3.166136, 0.052299, 114, 2
Simple Parallel execution, 3.166136, 0.050912, 115, 2
Simple Parallel execution, 3.166136, 0.044292, 116, 2
Simple Parallel execution, 3.166136, 0.045455, 117, 2
Simple Parallel execution, 3.166136, 0.043403, 118, 2
Simple Parallel execution, 3.166136, 0.042621, 119, 2
Simple Parallel execution, 3.166136, 0.041799, 120, 2
Simple Parallel execution, 3.166136, 0.041576, 121, 2
Simple Parallel execution, 3.166136, 0.041288, 122, 2
Simple Parallel execution, 3.166136, 0.041050, 123, 2
Simple Parallel execution, 3.166136, 0.043369, 124, 2
Simple Parallel execution, 3.166136, 0.070612, 125, 2
Simple Parallel execution, 3.166136, 0.077323, 126, 2
Simple Parallel execution, 3.166136, 0.115960, 127, 2
Simple Parallel execution, 3.141593, 0.127655, 128, 2
Padded Parallel Execution, 3.166136, 0.348289, 1, 2
Padded Parallel Execution, 3.166136, 0.176284, 2, 2
Padded Parallel Execution, 3.166136, 0.116536, 3, 2
Padded Parallel Execution, 3.166136, 0.087700, 4, 2
Padded Parallel Execution, 3.166136, 0.070275, 5, 2
Padded Parallel Execution, 3.166136, 0.058724, 6, 2
Padded Parallel Execution, 3.166136, 0.050542, 7, 2
Padded Parallel Execution, 3.166136, 0.045122, 8, 2
Padded Parallel Execution, 3.166136, 0.040175, 9, 2
Padded Parallel Execution, 3.166136, 0.035215, 10, 2
Padded Parallel Execution, 3.166136, 0.032018, 11, 2
Padded Parallel Execution, 3.166136, 0.029746, 12, 2
Padded Parallel Execution, 3.166136, 0.027372, 13, 2
Padded Parallel Execution, 3.166136, 0.025560, 14, 2
Padded Parallel Execution, 3.166136, 0.023615, 15, 2
Padded Parallel Execution, 3.166136, 0.022340, 16, 2
Padded Parallel Execution, 3.166136, 0.021102, 17, 2
Padded Parallel Execution, 3.166136, 0.019785, 18, 2
Padded Parallel Execution, 3.166136, 0.018875, 19, 2
Padded Parallel Execution, 3.166136, 0.018216, 20, 2
Padded Parallel Execution, 3.166136, 0.017305, 21, 2
Padded Parallel Execution, 3.166136, 0.016704, 22, 2
Padded Parallel Execution, 3.166136, 0.015914, 23, 2
Padded Parallel Execution, 3.166136, 0.015730, 24, 2
Padded Parallel Execution, 3.166136, 0.014338, 25, 2
Padded Parallel Execution, 3.166136, 0.013665, 26, 2
Padded Parallel Execution, 3.166136, 0.013911, 27, 2
Padded Parallel Execution, 3.166136, 0.012804, 28, 2
Padded Parallel Execution, 3.166136, 0.013428, 29, 2
Padded Parallel Execution, 3.166136, 0.012268, 30, 2
Padded Parallel Execution, 3.166136, 0.011731, 31, 2
Padded Parallel Execution, 3.166136, 0.012016, 32, 2
Padded Parallel Execution, 3.166136, 0.011067, 33, 2
Padded Parallel Execution, 3.166136, 0.011155, 34, 2
Padded Parallel Execution, 3.166136, 0.010686, 35, 2
Padded Parallel Execution, 3.166136, 0.010102, 36, 2
Padded Parallel Execution, 3.166136, 0.009943, 37, 2
Padded Parallel Execution, 3.166136, 0.009687, 38, 2
Padded Parallel Execution, 3.166136, 0.009760, 39, 2
Padded Parallel Execution, 3.166136, 0.009885, 40, 2
Padded Parallel Execution, 3.166136, 0.009495, 41, 2
Padded Parallel Execution, 3.166136, 0.008786, 42, 2
Padded Parallel Execution, 3.166136, 0.008656, 43, 2
Padded Parallel Execution, 3.166136, 0.008643, 44, 2
Padded Parallel Execution, 3.166136, 0.008187, 45, 2
Padded Parallel Execution, 3.166136, 0.007999, 46, 2
Padded Parallel Execution, 3.166136, 0.007893, 47, 2
Padded Parallel Execution, 3.166136, 0.007642, 48, 2
Padded Parallel Execution, 3.166136, 0.007566, 49, 2
Padded Parallel Execution, 3.166136, 0.007962, 50, 2
Padded Parallel Execution, 3.166136, 0.007926, 51, 2
Padded Parallel Execution, 3.166136, 0.008004, 52, 2
Padded Parallel Execution, 3.166136, 0.007589, 53, 2
Padded Parallel Execution, 3.166136, 0.007457, 54, 2
Padded Parallel Execution, 3.166136, 0.007605, 55, 2
Padded Parallel Execution, 3.166136, 0.007195, 56, 2
Padded Parallel Execution, 3.166136, 0.007097, 57, 2
Padded Parallel Execution, 3.166136, 0.006888, 58, 2
Padded Parallel Execution, 3.166136, 0.007052, 59, 2
Padded Parallel Execution, 3.166136, 0.006851, 60, 2
Padded Parallel Execution, 3.166136, 0.006621, 61, 2
Padded Parallel Execution, 3.166136, 0.007023, 62, 2
Padded Parallel Execution, 3.166136, 0.007117, 63, 2
Padded Parallel Execution, 3.166136, 0.006822, 64, 2
Padded Parallel Execution, 3.166136, 0.006293, 65, 2
Padded Parallel Execution, 3.166136, 0.006228, 66, 2
Padded Parallel Execution, 3.166136, 0.006090, 67, 2
Padded Parallel Execution, 3.166136, 0.006319, 68, 2
Padded Parallel Execution, 3.166136, 0.006074, 69, 2
Padded Parallel Execution, 3.166136, 0.006270, 70, 2
Padded Parallel Execution, 3.166136, 0.006369, 71, 2
Padded Parallel Execution, 3.166136, 0.005784, 72, 2
Padded Parallel Execution, 3.166136, 0.005887, 73, 2
Padded Parallel Execution, 3.166136, 0.005673, 74, 2
Padded Parallel Execution, 3.166136, 0.006074, 75, 2
Padded Parallel Execution, 3.166136, 0.005725, 76, 2
Padded Parallel Execution, 3.166136, 0.005551, 77, 2
Padded Parallel Execution, 3.166136, 0.006157, 78, 2
Padded Parallel Execution, 3.166136, 0.005418, 79, 2
Padded Parallel Execution, 3.166136, 0.006270, 80, 2
Padded Parallel Execution, 3.166136, 0.005605, 81, 2
Padded Parallel Execution, 3.166136, 0.005915, 82, 2
Padded Parallel Execution, 3.166136, 0.005257, 83, 2
Padded Parallel Execution, 3.166136, 0.005574, 84, 2
Padded Parallel Execution, 3.166136, 0.005148, 85, 2
Padded Parallel Execution, 3.166136, 0.005141, 86, 2
Padded Parallel Execution, 3.166136, 0.005111, 87, 2
Padded Parallel Execution, 3.166136, 0.005414, 88, 2
Padded Parallel Execution, 3.166136, 0.005097, 89, 2
Padded Parallel Execution, 3.166136, 0.005040, 90, 2
Padded Parallel Execution, 3.166136, 0.005015, 91, 2
Padded Parallel Execution, 3.166136, 0.004967, 92, 2
Padded Parallel Execution, 3.166136, 0.005004, 93, 2
Padded Parallel Execution, 3.166136, 0.004900, 94, 2
Padded Parallel Execution, 3.166136, 0.004949, 95, 2
Padded Parallel Execution, 3.166136, 0.004717, 96, 2
Padded Parallel Execution, 3.166136, 0.005135, 97, 2
Padded Parallel Execution, 3.166136, 0.004652, 98, 2
Padded Parallel Execution, 3.166136, 0.004593, 99, 2
Padded Parallel Execution, 3.166136, 0.004557, 100, 2
Padded Parallel Execution, 3.166136, 0.004967, 101, 2
Padded Parallel Execution, 3.166136, 0.004668, 102, 2
Padded Parallel Execution, 3.166136, 0.004516, 103, 2
Padded Parallel Execution, 3.166136, 0.004593, 104, 2
Padded Parallel Execution, 3.166136, 0.004408, 105, 2
Padded Parallel Execution, 3.166136, 0.004405, 106, 2
Padded Parallel Execution, 3.166136, 0.004385, 107, 2
Padded Parallel Execution, 3.166136, 0.004397, 108, 2
Padded Parallel Execution, 3.166136, 0.004480, 109, 2
Padded Parallel Execution, 3.166136, 0.004200, 110, 2
Padded Parallel Execution, 3.166136, 0.004843, 111, 2
Padded Parallel Execution, 3.166136, 0.004652, 112, 2
Padded Parallel Execution, 3.166136, 0.004228, 113, 2
Padded Parallel Execution, 3.166136, 0.004161, 114, 2
Padded Parallel Execution, 3.166136, 0.004239, 115, 2
Padded Parallel Execution, 3.166136, 0.004598, 116, 2
Padded Parallel Execution, 3.166136, 0.003918, 117, 2
Padded Parallel Execution, 3.166136, 0.004046, 118, 2
Padded Parallel Execution, 3.166136, 0.003851, 119, 2
Padded Parallel Execution, 3.166136, 0.003830, 120, 2
Padded Parallel Execution, 3.166136, 0.004071, 121, 2
Padded Parallel Execution, 3.166136, 0.004170, 122, 2
Padded Parallel Execution, 3.166136, 0.003730, 123, 2
Padded Parallel Execution, 3.166136, 0.003913, 124, 2
Padded Parallel Execution, 3.166136, 0.003746, 125, 2
Padded Parallel Execution, 3.166136, 0.004194, 126, 2
Padded Parallel Execution, 3.166136, 0.003778, 127, 2
Padded Parallel Execution, 3.166136, 0.003909, 128, 2
Critical Parallel Execution, 3.141593, 0.356154, 1, 2
Critical Parallel Execution, 3.141593, 0.346173, 2, 2
Critical Parallel Execution, 3.141593, 0.344821, 3, 2
Critical Parallel Execution, 3.141593, 0.345013, 4, 2
Critical Parallel Execution, 3.141593, 0.344907, 5, 2
Critical Parallel Execution, 3.141593, 0.345614, 6, 2
Critical Parallel Execution, 3.141593, 0.345545, 7, 2
Critical Parallel Execution, 3.141593, 0.345884, 8, 2
Critical Parallel Execution, 3.141593, 0.349274, 9, 2
Critical Parallel Execution, 3.141593, 0.347190, 10, 2
Critical Parallel Execution, 3.141593, 0.346537, 11, 2
Critical Parallel Execution, 3.141593, 0.345686, 12, 2
Critical Parallel Execution, 3.141593, 0.346136, 13, 2
Critical Parallel Execution, 3.141593, 0.345402, 14, 2
Critical Parallel Execution, 3.141593, 0.345738, 15, 2
Critical Parallel Execution, 3.141593, 0.344810, 16, 2
Critical Parallel Execution, 3.141593, 0.345242, 17, 2
Critical Parallel Execution, 3.141593, 0.346398, 18, 2
Critical Parallel Execution, 3.141593, 0.345659, 19, 2
Critical Parallel Execution, 3.141593, 0.346180, 20, 2
Critical Parallel Execution, 3.141593, 0.345490, 21, 2
Critical Parallel Execution, 3.141593, 0.345921, 22, 2
Critical Parallel Execution, 3.141593, 0.346271, 23, 2
Critical Parallel Execution, 3.141593, 0.346521, 24, 2
Critical Parallel Execution, 3.141593, 0.345132, 25, 2
Critical Parallel Execution, 3.141593, 0.345504, 26, 2
Critical Parallel Execution, 3.141593, 0.345561, 27, 2
Critical Parallel Execution, 3.141593, 0.345683, 28, 2
Critical Parallel Execution, 3.141593, 0.345820, 29, 2
Critical Parallel Execution, 3.141593, 0.345873, 30, 2
Critical Parallel Execution, 3.141593, 0.345201, 31, 2
Critical Parallel Execution, 3.141593, 0.345542, 32, 2
Critical Parallel Execution, 3.141593, 0.345413, 33, 2
Critical Parallel Execution, 3.141593, 0.345586, 34, 2
Critical Parallel Execution, 3.141593, 0.345336, 35, 2
Critical Parallel Execution, 3.141593, 0.345595, 36, 2
Critical Parallel Execution, 3.141593, 0.345345, 37, 2
Critical Parallel Execution, 3.141593, 0.345959, 38, 2
Critical Parallel Execution, 3.141593, 0.346001, 39, 2
Critical Parallel Execution, 3.141593, 0.345615, 40, 2
Critical Parallel Execution, 3.141593, 0.345226, 41, 2
Critical Parallel Execution, 3.141593, 0.345843, 42, 2
Critical Parallel Execution, 3.141593, 0.345707, 43, 2
Critical Parallel Execution, 3.141593, 0.345873, 44, 2
Critical Parallel Execution, 3.141593, 0.345536, 45, 2
Critical Parallel Execution, 3.141593, 0.346035, 46, 2
Critical Parallel Execution, 3.141593, 0.346121, 47, 2
Critical Parallel Execution, 3.141593, 0.345470, 48, 2
Critical Parallel Execution, 3.141593, 0.345505, 49, 2
Critical Parallel Execution, 3.141593, 0.345375, 50, 2
Critical Parallel Execution, 3.141593, 0.345946, 51, 2
Critical Parallel Execution, 3.141593, 0.345891, 52, 2
Critical Parallel Execution, 3.141593, 0.345519, 53, 2
Critical Parallel Execution, 3.141593, 0.345519, 54, 2
Critical Parallel Execution, 3.141593, 0.345956, 55, 2
Critical Parallel Execution, 3.141593, 0.345839, 56, 2
Critical Parallel Execution, 3.141593, 0.345761, 57, 2
Critical Parallel Execution, 3.141593, 0.346170, 58, 2
Critical Parallel Execution, 3.141593, 0.346393, 59, 2
Critical Parallel Execution, 3.141593, 0.345353, 60, 2
Critical Parallel Execution, 3.141593, 0.345485, 61, 2
Critical Parallel Execution, 3.141593, 0.346425, 62, 2
Critical Parallel Execution, 3.141593, 0.345665, 63, 2
Critical Parallel Execution, 3.141593, 0.345839, 64, 2
Critical Parallel Execution, 3.141593, 0.345308, 65, 2
Critical Parallel Execution, 3.141593, 0.345605, 66, 2
Critical Parallel Execution, 3.141593, 0.345395, 67, 2
Critical Parallel Execution, 3.141593, 0.345937, 68, 2
Critical Parallel Execution, 3.141593, 0.347649, 69, 2
Critical Parallel Execution, 3.141593, 0.345804, 70, 2
Critical Parallel Execution, 3.141593, 0.346153, 71, 2
Critical Parallel Execution, 3.141593, 0.346051, 72, 2
Critical Parallel Execution, 3.141593, 0.346769, 73, 2
Critical Parallel Execution, 3.141593, 0.349514, 74, 2
Critical Parallel Execution, 3.141593, 0.346331, 75, 2
Critical Parallel Execution, 3.141593, 0.351106, 76, 2
Critical Parallel Execution, 3.141593, 0.345597, 77, 2
Critical Parallel Execution, 3.141593, 0.348864, 78, 2
Critical Parallel Execution, 3.141593, 0.346195, 79, 2
Critical Parallel Execution, 3.141593, 0.352112, 80, 2
Critical Parallel Execution, 3.141593, 0.352365, 81, 2
Critical Parallel Execution, 3.141593, 0.356367, 82, 2
Critical Parallel Execution, 3.141593, 0.356351, 83, 2
Critical Parallel Execution, 3.141593, 0.358702, 84, 2
Critical Parallel Execution, 3.141593, 0.361172, 85, 2
Critical Parallel Execution, 3.141593, 0.361843, 86, 2
Critical Parallel Execution, 3.141593, 0.362056, 87, 2
Critical Parallel Execution, 3.141593, 0.362559, 88, 2
Critical Parallel Execution, 3.141593, 0.362915, 89, 2
Critical Parallel Execution, 3.141593, 0.362820, 90, 2
Critical Parallel Execution, 3.141593, 0.368713, 91, 2
Critical Parallel Execution, 3.141593, 0.370492, 92, 2
Critical Parallel Execution, 3.141593, 0.368861, 93, 2
Critical Parallel Execution, 3.141593, 0.373086, 94, 2
Critical Parallel Execution, 3.141593, 0.366762, 95, 2
Critical Parallel Execution, 3.141593, 0.374431, 96, 2
Critical Parallel Execution, 3.141593, 0.378229, 97, 2
Critical Parallel Execution, 3.141593, 0.380903, 98, 2
Critical Parallel Execution, 3.141593, 0.378318, 99, 2
Critical Parallel Execution, 3.141593, 0.380667, 100, 2
Critical Parallel Execution, 3.141593, 0.379509, 101, 2
Critical Parallel Execution, 3.141593, 0.381150, 102, 2
Critical Parallel Execution, 3.141593, 0.386174, 103, 2
Critical Parallel Execution, 3.141593, 0.387219, 104, 2
Critical Parallel Execution, 3.141593, 0.387409, 105, 2
Critical Parallel Execution, 3.141593, 0.389278, 106, 2
Critical Parallel Execution, 3.141593, 0.389245, 107, 2
Critical Parallel Execution, 3.141593, 0.391419, 108, 2
Critical Parallel Execution, 3.141593, 0.492391, 109, 2
Critical Parallel Execution, 3.141593, 0.393870, 110, 2
Critical Parallel Execution, 3.141593, 0.388243, 111, 2
Critical Parallel Execution, 3.141593, 0.391036, 112, 2
Critical Parallel Execution, 3.141593, 0.390165, 113, 2
Critical Parallel Execution, 3.141593, 0.392745, 114, 2
Critical Parallel Execution, 3.141593, 0.392857, 115, 2
Critical Parallel Execution, 3.141593, 0.395474, 116, 2
Critical Parallel Execution, 3.141593, 0.490508, 117, 2
Critical Parallel Execution, 3.141593, 0.487193, 118, 2
Critical Parallel Execution, 3.141593, 0.407189, 119, 2
Critical Parallel Execution, 3.141593, 0.397551, 120, 2
Critical Parallel Execution, 3.141593, 0.522953, 121, 2
Critical Parallel Execution, 3.141593, 0.411065, 122, 2
Critical Parallel Execution, 3.141593, 0.397461, 123, 2
Critical Parallel Execution, 3.141593, 0.397248, 124, 2
Critical Parallel Execution, 3.141593, 0.505281, 125, 2
Critical Parallel Execution, 3.141593, 0.464991, 126, 2
Critical Parallel Execution, 3.141593, 0.399194, 127, 2
Critical Parallel Execution, 3.141593, 0.397418, 128, 2
FOR parallel Execution, 0.000000, 0.356086, 1, 2
FOR parallel Execution, 0.000000, 0.174351, 2, 2
FOR parallel Execution, 0.000000, 0.115535, 3, 2
FOR parallel Execution, 0.000000, 0.086591, 4, 2
FOR parallel Execution, 0.000000, 0.069485, 5, 2
FOR parallel Execution, 0.000000, 0.057817, 6, 2
FOR parallel Execution, 0.000000, 0.049657, 7, 2
FOR parallel Execution, 0.000000, 0.044273, 8, 2
FOR parallel Execution, 0.000000, 0.038766, 9, 2
FOR parallel Execution, 0.000000, 0.036042, 10, 2
FOR parallel Execution, 0.000000, 0.031955, 11, 2
FOR parallel Execution, 0.000000, 0.029331, 12, 2
FOR parallel Execution, 0.000000, 0.026903, 13, 2
FOR parallel Execution, 0.000000, 0.024751, 14, 2
FOR parallel Execution, 0.000000, 0.023536, 15, 2
FOR parallel Execution, 0.000000, 0.021847, 16, 2
FOR parallel Execution, 0.000000, 0.020685, 17, 2
FOR parallel Execution, 0.000000, 0.019267, 18, 2
FOR parallel Execution, 0.000000, 0.018541, 19, 2
FOR parallel Execution, 0.000000, 0.017863, 20, 2
FOR parallel Execution, 0.000000, 0.017133, 21, 2
FOR parallel Execution, 0.000000, 0.016281, 22, 2
FOR parallel Execution, 0.000000, 0.015461, 23, 2
FOR parallel Execution, 0.000000, 0.015066, 24, 2
FOR parallel Execution, 0.000000, 0.013902, 25, 2
FOR parallel Execution, 0.000000, 0.013347, 26, 2
FOR parallel Execution, 0.000000, 0.013330, 27, 2
FOR parallel Execution, 0.000000, 0.012714, 28, 2
FOR parallel Execution, 0.000000, 0.012416, 29, 2
FOR parallel Execution, 0.000000, 0.011854, 30, 2
FOR parallel Execution, 0.000000, 0.011537, 31, 2
FOR parallel Execution, 0.000000, 0.011446, 32, 2
FOR parallel Execution, 0.000000, 0.010564, 33, 2
FOR parallel Execution, 0.000000, 0.010259, 34, 2
FOR parallel Execution, 0.000000, 0.010006, 35, 2
FOR parallel Execution, 0.000000, 0.010000, 36, 2
FOR parallel Execution, 0.000000, 0.009746, 37, 2
FOR parallel Execution, 0.000000, 0.009673, 38, 2
FOR parallel Execution, 0.000000, 0.009532, 39, 2
FOR parallel Execution, 0.000000, 0.009086, 40, 2
FOR parallel Execution, 0.000000, 0.009227, 41, 2
FOR parallel Execution, 0.000000, 0.008497, 42, 2
FOR parallel Execution, 0.000000, 0.008548, 43, 2
FOR parallel Execution, 0.000000, 0.008609, 44, 2
FOR parallel Execution, 0.000000, 0.008139, 45, 2
FOR parallel Execution, 0.000000, 0.007889, 46, 2
FOR parallel Execution, 0.000000, 0.007866, 47, 2
FOR parallel Execution, 0.000000, 0.007692, 48, 2
FOR parallel Execution, 0.000000, 0.007699, 49, 2
FOR parallel Execution, 0.000000, 0.007197, 50, 2
FOR parallel Execution, 0.000000, 0.007469, 51, 2
FOR parallel Execution, 0.000000, 0.007089, 52, 2
FOR parallel Execution, 0.000000, 0.006918, 53, 2
FOR parallel Execution, 0.000000, 0.006849, 54, 2
FOR parallel Execution, 0.000000, 0.006802, 55, 2
FOR parallel Execution, 0.000000, 0.006799, 56, 2
FOR parallel Execution, 0.000000, 0.006617, 57, 2
FOR parallel Execution, 0.000000, 0.006394, 58, 2
FOR parallel Execution, 0.000000, 0.006551, 59, 2
FOR parallel Execution, 0.000000, 0.006193, 60, 2
FOR parallel Execution, 0.000000, 0.006015, 61, 2
FOR parallel Execution, 0.000000, 0.005899, 62, 2
FOR parallel Execution, 0.000000, 0.005882, 63, 2
FOR parallel Execution, 0.000000, 0.005861, 64, 2
FOR parallel Execution, 0.000000, 0.005850, 65, 2
FOR parallel Execution, 0.000000, 0.005824, 66, 2
FOR parallel Execution, 0.000000, 0.005333, 67, 2
FOR parallel Execution, 0.000000, 0.006028, 68, 2
FOR parallel Execution, 0.000000, 0.005254, 69, 2
FOR parallel Execution, 0.000000, 0.005086, 70, 2
FOR parallel Execution, 0.000000, 0.005365, 71, 2
FOR parallel Execution, 0.000000, 0.005596, 72, 2
FOR parallel Execution, 0.000000, 0.005259, 73, 2
FOR parallel Execution, 0.000000, 0.005413, 74, 2
FOR parallel Execution, 0.000000, 0.005240, 75, 2
FOR parallel Execution, 0.000000, 0.005014, 76, 2
FOR parallel Execution, 0.000000, 0.005014, 77, 2
FOR parallel Execution, 0.000000, 0.005130, 78, 2
FOR parallel Execution, 0.000000, 0.004893, 79, 2
FOR parallel Execution, 0.000000, 0.004599, 80, 2
FOR parallel Execution, 0.000000, 0.005111, 81, 2
FOR parallel Execution, 0.000000, 0.004824, 82, 2
FOR parallel Execution, 0.000000, 0.005022, 83, 2
FOR parallel Execution, 0.000000, 0.004812, 84, 2
FOR parallel Execution, 0.000000, 0.004513, 85, 2
FOR parallel Execution, 0.000000, 0.004989, 86, 2
FOR parallel Execution, 0.000000, 0.004398, 87, 2
FOR parallel Execution, 0.000000, 0.004791, 88, 2
FOR parallel Execution, 0.000000, 0.004524, 89, 2
FOR parallel Execution, 0.000000, 0.005047, 90, 2
FOR parallel Execution, 0.000000, 0.004654, 91, 2
FOR parallel Execution, 0.000000, 0.004898, 92, 2
FOR parallel Execution, 0.000000, 0.004383, 93, 2
FOR parallel Execution, 0.000000, 0.004487, 94, 2
FOR parallel Execution, 0.000000, 0.004284, 95, 2
FOR parallel Execution, 0.000000, 0.004784, 96, 2
FOR parallel Execution, 0.000000, 0.004085, 97, 2
FOR parallel Execution, 0.000000, 0.004548, 98, 2
FOR parallel Execution, 0.000000, 0.004188, 99, 2
FOR parallel Execution, 0.000000, 0.004266, 100, 2
FOR parallel Execution, 0.000000, 0.004014, 101, 2
FOR parallel Execution, 0.000000, 0.003965, 102, 2
FOR parallel Execution, 0.000000, 0.003952, 103, 2
FOR parallel Execution, 0.000000, 0.004373, 104, 2
FOR parallel Execution, 0.000000, 0.004196, 105, 2
FOR parallel Execution, 0.000000, 0.004175, 106, 2
FOR parallel Execution, 0.000000, 0.004222, 107, 2
FOR parallel Execution, 0.000000, 0.003885, 108, 2
FOR parallel Execution, 0.000000, 0.004134, 109, 2
FOR parallel Execution, 0.000000, 0.004719, 110, 2
FOR parallel Execution, 0.000000, 0.004148, 111, 2
FOR parallel Execution, 0.000000, 0.003772, 112, 2
FOR parallel Execution, 0.000000, 0.004502, 113, 2
FOR parallel Execution, 0.000000, 0.003984, 114, 2
FOR parallel Execution, 0.000000, 0.003926, 115, 2
FOR parallel Execution, 0.000000, 0.004031, 116, 2
FOR parallel Execution, 0.000000, 0.004022, 117, 2
FOR parallel Execution, 0.000000, 0.003688, 118, 2
FOR parallel Execution, 0.000000, 0.003711, 119, 2
FOR parallel Execution, 0.000000, 0.003782, 120, 2
FOR parallel Execution, 0.000000, 0.004040, 121, 2
FOR parallel Execution, 0.000000, 0.003810, 122, 2
FOR parallel Execution, 0.000000, 0.003622, 123, 2
FOR parallel Execution, 0.000000, 0.003635, 124, 2
FOR parallel Execution, 0.000000, 0.003801, 125, 2
